3,,,"87,000","87,000",3 Жетона,,$0.1149,0.3409%,
2,,,"29,000","29,000",Жетон,,$0.3448,1.0230%,
2,repairbox,,"25,000","25,000",Рем. комплект,other,$0.4000,1.1867%,
1,,,"4,000","12,000",exp,exp,$0.8333,2.4723%,
1,,,"2,500","2,500",рублей,money,$4.0000,11.8674%,
1,,,"2,500","2,500",рублей,money,$4.0000,11.8674%,
1,,,"2,000","2,000",рублей,money,$5.0000,14.8342%,
1,,,"2,000","2,000",рублей,money,$5.0000,14.8342%,
3,50,50k,"50,000","50,000",рублей,money,$0.2000,0.5934%,
2,25,25k,"25,000","25,000",рублей,money,$0.4000,1.1867%,
2,20,20k,"20,000","30,000",exp,exp,$0.3333,0.9889%,
1,1100,2k_exp,"2,000","6,000",exp,exp,$1.6667,4.9448%,
1,10,10k,"10,000","10,000",рублей,money,$1.0000,2.9668%,
1,1050,2k_exp,"2,000","6,000",exp,exp,$1.6667,4.9448%,
1,5,2k,"2,000","2,000",рублей,money,$5.0000,14.8342%,
1,1,3k,"3,000","3,000",рублей,money,$3.3333,9.8894%,
,,,,,,,33.7058,100.0000%,
,,,,,,,,,
,Story,,,,,,"$15,000.00",,
,id,name,cost,chance_correction (не для учета),name_ingame,type,chance_happy_drop,chance_happy,Winrate_story
,4 сезон,,,,,,,,95.89%
5,596,Lamborghini_urus,"25,000,000","25,000,000",Lamborghini Urus,car,$0.0006,0.0019%,
5,121,scorpio,"999,000","1,000,000",Скорпион,skin,$0.0150,0.0464%,
5,122,sub_zero,"999,000","1,000,000",Саб зиро,skin,$0.0150,0.0464%,
5,11,streamer,"2,100,000","2,100,000",Стримерша,skin,$0.0071,0.0221%,
5,27,cyber ​​warrior,"129,000","1,000,000",Кибер воительница,vinyl,$0.0150,0.0464%,
5,28,cyber ​​killer,"159,000","1,000,000",Кибер убийца,vinyl,$0.0150,0.0464%,
5,neon_12,cyber_​​attack,"949,000","1,000,000",Кибер атака,neon,$0.0150,0.0464%,
5,neon_54,swords,"959,000","1,000,000",Мечи,neon,$0.0150,0.0464%,
,Постоянные предметы,,,,,,,,
4,3000,3_mln,"3,000,000","3,000,000",рублей,money,$0.0050,0.0155%,
4,1000,1_mln,"1,000,000","1,000,000",рублей,money,$0.0150,0.0464%,
4,750,750k,"750,000","750,000",рублей,money,$0.0200,0.0619%,
3,500,500k,"500,000","500,000",рублей,money,$0.0300,0.0928%,
3,1014,prem_3d,"300,000","300,000",Прем 3 дня,prem,$0.0500,0.1547%,
3,1003,start_pack,"150,000","150,000",Стартовый пакет,other,$0.1000,0.3093%,
3,100,100k,"100,000","100,000",рублей,money,$0.1500,0.4640%,
3,,,"149,000","149,000",Серебряный кейс,,$0.1007,0.3114%,
3,,,"297,000","297,000",3 VIP жетонов,,$0.0505,0.1562%,
3,,,"99,000","99,000",VIP жетон,,$0.1515,0.4687%,
1,,,"6,000","18,000",exp,exp,$0.8333,2.5777%,
1,,,"4,500","13,500",exp,exp,$1.1111,3.4369%,
1,,,"5,000","5,000",рублей,money,$3.0000,9.2795%,
1,,,"3,000","3,000",рублей,money,$5.0000,15.4659%,
1,,,"2,500","2,500",рублей,money,$6.0000,18.5591%,
3,50,50k,"50,000","50,000",рублей,money,$0.3000,0.9280%,
2,25,25k,"25,000","25,000",рублей,money,$0.6000,1.8559%,
2,20,20k,"20,000","60,000",exp,exp,$0.2500,0.7733%,
1,1100,7k_exp,"7,000","21,000",exp,exp,$0.7143,2.2094%,
1,10,10k,"10,000","10,000",рублей,money,$1.5000,4.6398%,
1,1050,5k_exp,"5,000","15,000",exp,exp,$1.0000,3.0932%,
1,5,2k,"2,000","2,000",рублей,money,$7.5000,23.1989%,
1,1,4k,"4,000","4,000",рублей,money,$3.7500,11.5994%,
,,,,,,,32.32916436,100.0000%,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,старое:,,,,,,,,
,596,Lamborghini_urus,"25,000,000","25,000,000",Lamborghini Urus,car,,,
,190,john_snow,"1,390,000","1,390,000",Джон Сноу,skin,,,
,11,streamer,"2,100,000","2,100,000",Стримерша,skin,,,
,48,darth_vader,"2,399,000","2,399,000",Дарт вейдер,skin,,,
