2,25,25k,"25,000","25,000",рублей,money,$0.6000,1.8572%,
2,20,20k,"20,000","60,000",exp,exp,$0.2500,0.7738%,
1,1100,7k_exp,"7,000","21,000",exp,exp,$0.7143,2.2110%,
1,10,10k,"10,000","10,000",рублей,money,$1.5000,4.6430%,
1,1050,5k_exp,"5,000","15,000",exp,exp,$1.0000,3.0954%,
1,5,2k,"2,000","2,000",рублей,money,$7.5000,23.2152%,
1,1,4k,"4,000","4,000",рублей,money,$3.7500,11.6076%,
,,,,,,,32.30635873,100.0000%,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,старое:,,,,,,,,
,496,koenigsegg_agera,"30,000,000","30,000,000",Koenigsegg Agera,car,,,
,50,voorhees,"2,200,000","2,200,000",Вурхиз,skin,,,
,163,devil,"3,500,000","3,500,000",Дьявол,skin,,,
,214,spiderman,"6,000,000","6,000,000",Спидерман,skin,,,
